"NetworkInterfaceId","SubnetId","Description","Status","PrivateIpAddress","Groups"
"eni-02654010fe060b9db","subnet-0a0171105747858fc","Primary network interface","in-use","10.132.25.79","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ecf80cca1efcb315","subnet-01e1a6d28f910dc7c","Network Interface for Transit Gateway Attachment tgw-attach-0ae86ba29affc3e01","in-use","10.132.49.244","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04eaa121ed74fa14a","subnet-0a2237794f684e1e9","Network Interface for Transit Gateway Attachment tgw-attach-0a8ef834cd1ed2002","in-use","10.132.11.198","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0645608d16e153ae6","subnet-0a2237794f684e1e9",,"in-use","10.132.10.229","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-065e4bb622b8068c4","subnet-0a2237794f684e1e9","aws-K8S-i-0c07b86f388e65321","in-use","10.132.11.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-054c679626d52f787","subnet-01d69207983c6672f","Interface for NAT Gateway nat-03b02e64787ecfb60","in-use","10.132.4.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-027f3f246687a54d9","subnet-0b08e4cfe6af0cbe5","paloalto-trust-2b","available","10.132.52.218","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c7d0c25ba5d0910a","subnet-0a2237794f684e1e9","VPC Endpoint Interface vpce-0679a3df3b913235d","in-use","10.132.11.131","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08bd7e50edc75027d","subnet-0a2237794f684e1e9","aws-K8S-i-0c07b86f388e65321","in-use","10.132.10.246","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d7f8a29f0bc36791","subnet-0a2237794f684e1e9","VPC Endpoint Interface vpce-058eaed57401cc2c7","in-use","10.132.11.120","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0844ddc1fb22cb51d","subnet-0a2237794f684e1e9","Primary network interface","in-use","10.132.10.154","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02ebd0db0323fa04e","subnet-0a2237794f684e1e9","ELB k8s-standalone-vault-elb","in-use","10.132.11.156","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0494d83e4e0e2f53c","subnet-01e1a6d28f910dc7c","Public External Interface for the BIG-IP","in-use","10.132.49.245","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07b70d70cf62896fd","subnet-0a2237794f684e1e9","ELB DS3SSPJSCAPEELB01","in-use","10.132.10.84","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03fe82d93256ca6cb","subnet-0a2237794f684e1e9","RDSNetworkInterface","in-use","10.132.10.95","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0aaf53434dde8c426","subnet-0a2237794f684e1e9","Primary network interface","in-use","10.132.11.117","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d70d6b1aa1614127","subnet-0a2237794f684e1e9","VPC Endpoint Interface vpce-08608d588cb808694","in-use","10.132.10.213","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a0beddae9de1455c","subnet-0a2237794f684e1e9","ELB a3a3ea1c2fd514814bd5f2355fab8f4d","in-use","10.132.10.17","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-018b892bf5c1fb2c8","subnet-08f630545501a3106","Interface for NAT Gateway nat-05e8d5845c8c57230","in-use","10.132.18.137","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a4a3af86270d97ce","subnet-0a2237794f684e1e9",,"in-use","10.132.11.239","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c114ebcbd93c0509","subnet-0a2237794f684e1e9",,"in-use","10.132.11.210","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b3d23e56ca76b504","subnet-0a2237794f684e1e9","Primary network interface","in-use","10.132.11.116","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d155869ba699ee45","subnet-0a2237794f684e1e9",,"in-use","10.132.11.248","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07e913de3b7d35552","subnet-0e035d43b56564f02","Management Interface for the BIG-IP","in-use","10.132.51.206","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00b9da33f0b248fed","subnet-0a2237794f684e1e9","EFS mount target for fs-3aded43d (fsmt-fbc6d2fe)","in-use","10.132.11.200","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d5c1d335e465605d","subnet-0a2237794f684e1e9","Amazon EKS eks-ssp-blue","in-use","10.132.10.7","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06edd94aa9d501d1d","subnet-0a2237794f684e1e9","Primary network interface","in-use","10.132.11.119","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-026b072ea22d235ce","subnet-0a2237794f684e1e9","VPC Endpoint Interface vpce-0f478ff8477c39715","in-use","10.132.10.79","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00fcebd5437dd9b2e","subnet-0a2237794f684e1e9","VPC Endpoint Interface vpce-0cba8200d2c0bcb4c","in-use","10.132.10.92","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-053ae3e541ab9a490","subnet-0f8c46ae5980d9d28","paloalto-untrust-2b","available","10.132.52.196","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-076f444414c4100d4","subnet-0a2237794f684e1e9","VPC Endpoint Interface vpce-0b88c13b71f57abc2","in-use","10.132.10.191","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d5dfef72e4d98cd9","subnet-0a2237794f684e1e9",,"in-use","10.132.10.76","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0cd8465407fca0ce8","subnet-0a0171105747858fc","Network Interface for Transit Gateway Attachment tgw-attach-04c0a7c14f4f70140","in-use","10.132.25.175","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c1f64c5f55414e58","subnet-0a0171105747858fc","Primary network interface","in-use","10.132.24.251","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e5f86ccc93c8654f","subnet-0a0171105747858fc","Primary network interface","in-use","10.132.25.237","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ea732a80baa11213","subnet-0a0171105747858fc","Primary network interface","in-use","10.132.24.171","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-060325bd291671146","subnet-08567211c54672c25","VPC Endpoint Interface vpce-058eaed57401cc2c7","in-use","10.132.6.241","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e99d1198874e2984","subnet-0239954b2e1dfec9b","Interface for NAT Gateway nat-04df4837b0b1701bc","in-use","10.132.20.126","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-082bd5b5c768c950e","subnet-08567211c54672c25","VPC Endpoint Interface vpce-08608d588cb808694","in-use","10.132.6.236","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02e6e26456859a565","subnet-08567211c54672c25",,"in-use","10.132.7.117","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0071e4d4c74d60158","subnet-08567211c54672c25","VPC Endpoint Interface vpce-0679a3df3b913235d","in-use","10.132.6.229","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e92f1d94002a6e51","subnet-08567211c54672c25","AWS ElasticMapReduce managed NetworkInterface for cluster j-ABXPRUNAURI0","in-use","10.132.7.150","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07e46207e09de8fb9","subnet-08567211c54672c25",,"in-use","10.132.7.177","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08d15b71ff247f3a8","subnet-091444ec7897b6ef5","RDSNetworkInterface","in-use","10.132.0.186","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0eea251c85e2467e9","subnet-091444ec7897b6ef5","ELB baas-sspd-splunk-clb","in-use","10.132.1.107","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f5d641ddc5148d79","subnet-08567211c54672c25","EFS mount target for fs-3aded43d (fsmt-76c6d273)","in-use","10.132.7.50","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e233142d4cc53d8c","subnet-091444ec7897b6ef5","Primary network interface","in-use","10.132.1.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de67e4483e5cbd98","subnet-091444ec7897b6ef5","Interface for NAT Gateway nat-026f38158f0fca41e","in-use","10.132.0.224","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0801f70b9550e2603","subnet-08567211c54672c25","Primary network interface","in-use","10.132.6.90","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d50504c58fa9d8fc","subnet-08567211c54672c25","Amazon EKS eks-ssp-blue","in-use","10.132.6.215","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09099350240f8eb80","subnet-08567211c54672c25","VPC Endpoint Interface vpce-0cba8200d2c0bcb4c","in-use","10.132.6.42","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00bcbde20b9a8b6af","subnet-08567211c54672c25","AWS Lambda VPC ENI-updateOutboundTask-e23a1157-b5f0-48f2-9e6c-527bf2991979","in-use","10.132.7.137","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06acfc26cd3eaec26","subnet-0c28660073fdc931b","Network Interface for Transit Gateway Attachment tgw-attach-0ae86ba29affc3e01","in-use","10.132.50.103","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b74913c8d8bcd790","subnet-08567211c54672c25","aws-K8S-i-0a7c7c69c232d421f","in-use","10.132.6.32","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e47823f4551bb5e8","subnet-08567211c54672c25","Primary network interface","in-use","10.132.6.44","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00f4f8be486f238e5","subnet-08567211c54672c25","Network Interface for Transit Gateway Attachment tgw-attach-0a8ef834cd1ed2002","in-use","10.132.7.104","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dff17b438bf444a1","subnet-08567211c54672c25",,"in-use","10.132.7.21","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05575ad128ffe4a9a","subnet-08567211c54672c25","ELB k8s-standalone-vault-elb","in-use","10.132.7.125","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0171fc77895d4f188","subnet-0ead91387438ab11e","Network Interface for Transit Gateway Attachment tgw-attach-04c0a7c14f4f70140","in-use","10.132.27.253","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09cfb6e101c7cfc2d","subnet-0ead91387438ab11e","Primary network interface","in-use","10.132.26.36","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00f1e0234165183eb","subnet-08567211c54672c25",,"in-use","10.132.7.122","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09c35ceb851cf5b3e","subnet-0ead91387438ab11e","Primary network interface","in-use","10.132.26.29","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-046cd80d4dbd20da8","subnet-08567211c54672c25","VPC Endpoint Interface vpce-0b88c13b71f57abc2","in-use","10.132.7.198","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06081e664b8827390","subnet-08567211c54672c25",,"in-use","10.132.7.144","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de92704affd38b86","subnet-08567211c54672c25",,"in-use","10.132.6.131","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00dd5dfea0812a8f6","subnet-08567211c54672c25",,"in-use","10.132.6.127","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0405cea1ab8ef3230","subnet-08567211c54672c25",,"in-use","10.132.6.104","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f67907e5fcaaa2c0","subnet-08567211c54672c25",,"in-use","10.132.6.83","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d427528250162e3f","subnet-08567211c54672c25","ELB a3a3ea1c2fd514814bd5f2355fab8f4d","in-use","10.132.6.154","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b244ed2d44af90d4","subnet-08567211c54672c25","[Do not detach] Amazon FSx network interface for fs-0048fe0928f730ff8","in-use","10.132.7.209","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09d488aab2681ecb1","subnet-08567211c54672c25","VPC Endpoint Interface vpce-0ce1e14081971d607","in-use","10.132.7.70","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b55ce155efd6f351","subnet-091444ec7897b6ef5",,"in-use","10.132.0.153","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f5c6aff11bfadabf","subnet-08567211c54672c25","VPC Endpoint Interface vpce-0f478ff8477c39715","in-use","10.132.7.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-050bc8e8405e38093","subnet-08567211c54672c25",,"in-use","10.132.7.103","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-058c593b9f9c23062","subnet-091444ec7897b6ef5","Primary network interface","in-use","10.132.1.245","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f51fa3d402d5afcd","subnet-08567211c54672c25","AWS created network interface for directory d-92672d6915","in-use","10.132.7.199","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02b1e578299bcd141","subnet-08567211c54672c25",,"in-use","10.132.6.240","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0102e4af9eb214ba7","subnet-08567211c54672c25",,"in-use","10.132.7.164","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08e648633cffe50af","subnet-0ead91387438ab11e","Primary network interface","in-use","10.132.27.170","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08fa473b1c0b7cb8b","subnet-08567211c54672c25",,"in-use","10.132.6.75","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09084275fbea77654","subnet-08567211c54672c25",,"in-use","10.132.6.245","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-098cfaf9eebe94630","subnet-08567211c54672c25","aws-K8S-i-0a7c7c69c232d421f","in-use","10.132.6.21","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0945eddf46890ed16","subnet-0baf51d54ec6a18c0","Network Interface for Transit Gateway Attachment tgw-attach-0a8ef834cd1ed2002","in-use","10.132.8.119","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0101cb96d74baa39d","subnet-0baf51d54ec6a18c0","[Do not detach] Amazon FSx network interface for fs-0048fe0928f730ff8","in-use","10.132.9.69","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-043b8a05f0a969f23","subnet-0cba89c60cca01e83","paloalto-untrust-2a","available","10.132.52.157","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0761830a4f8160a06","subnet-021c519ca41a4993a","Primary network interface","in-use","10.132.23.46","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fa972bb5209185f7","subnet-0baf51d54ec6a18c0","FSxNetworkInterface","in-use","10.132.9.74","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c3885edfbd8dfb51","subnet-0ab304698c02e36ca","Network Interface for Transit Gateway Attachment tgw-attach-0ae86ba29affc3e01","in-use","10.132.48.53","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-023b06882e4f352fa","subnet-05af4b02815397708","Interface for NAT Gateway nat-0de6d6de79e1fc040","in-use","10.132.17.14","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e46ac735b34d0da9","subnet-021c519ca41a4993a","Primary network interface","in-use","10.132.23.189","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de37580737a621a5","subnet-0baf51d54ec6a18c0","ELB DS3SSPJSCAPEELB01","in-use","10.132.8.144","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-014859106c03d2e71","subnet-0baf51d54ec6a18c0","aws-K8S-i-06efed2c3d68afe6a","in-use","10.132.8.106","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d7b619af06e77c8f","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-0b88c13b71f57abc2","in-use","10.132.9.147","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00b5401a3f2437d82","subnet-0baf51d54ec6a18c0",,"in-use","10.132.8.44","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a016056589bf0d21","subnet-021c519ca41a4993a","Primary network interface","in-use","10.132.22.200","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0835ea3ebde75be7b","subnet-0baf51d54ec6a18c0","EFS mount target for fs-3aded43d (fsmt-f8c6d2fd)","in-use","10.132.8.137","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00f876c4852364190","subnet-0ab304698c02e36ca","Primary network interface","in-use","10.132.48.37","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09116174e724a54cd","subnet-0baf51d54ec6a18c0",,"in-use","10.132.8.220","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-014e733dd69053881","subnet-0baf51d54ec6a18c0",,"in-use","10.132.9.241","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0832fe2dd5adab195","subnet-05164fa276119fbbd","Interface for NAT Gateway nat-0276a2343ebd18a1e","in-use","10.132.3.134","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0153dbe1d12b05490","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-08608d588cb808694","in-use","10.132.8.213","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a65104b8b93fdb4b","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-058eaed57401cc2c7","in-use","10.132.8.222","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08a78aaab78dffebf","subnet-0ab304698c02e36ca","Public External Interface for the BIG-IP","in-use","10.132.48.118","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-053fa597fd125d3c1","subnet-0baf51d54ec6a18c0",,"in-use","10.132.9.33","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b7a3857a6e0e49b0","subnet-0baf51d54ec6a18c0",,"in-use","10.132.8.153","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ddb562398d08b385","subnet-0baf51d54ec6a18c0","ELB k8s-standalone-vault-elb","in-use","10.132.9.170","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09bba7fdbe3388844","subnet-0baf51d54ec6a18c0",,"in-use","10.132.8.190","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03a142d5908f1155b","subnet-0baf51d54ec6a18c0","Primary network interface","in-use","10.132.9.187","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0153565a9a81e54b1","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-0cba8200d2c0bcb4c","in-use","10.132.8.10","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02e8928e872a77e05","subnet-0ab304698c02e36ca","Primary network interface","in-use","10.132.48.125","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05e4760fe2b2d5664","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-0f478ff8477c39715","in-use","10.132.9.126","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0efda616f544116a9","subnet-0baf51d54ec6a18c0","AWS created network interface for directory d-92672d6915","in-use","10.132.9.242","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09b41c23063b8c352","subnet-0baf51d54ec6a18c0",,"in-use","10.132.9.105","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01a98e4f490843c1f","subnet-021c519ca41a4993a","Primary network interface","in-use","10.132.23.147","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0059805b489557682","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-0679a3df3b913235d","in-use","10.132.9.67","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0600188801b370d70","subnet-05164fa276119fbbd","ELB baas-sspd-splunk-clb","in-use","10.132.2.48","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c9aca4dfb5a91875","subnet-0baf51d54ec6a18c0","VPC Endpoint Interface vpce-0ce1e14081971d607","in-use","10.132.9.214","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bd6f8da0e8bfc40a","subnet-021c519ca41a4993a","Network Interface for Transit Gateway Attachment tgw-attach-04c0a7c14f4f70140","in-use","10.132.23.64","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0cd6e38ded53c3f80","subnet-0f03cef8722da639c","Management Interface for the BIG-IP","in-use","10.132.51.74","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
